submission_id,QUD,RT,age,comments,endTime,experiment_id,fileID,gender,min_chars,optionLeft,optionRight,picture,question,response,startDate,startTime,timeSpent,trial_name,trial_number
408,,1840,23,,1562246851978,71,16,male,NA,not at all,very much,images/stimuli/16.jpg,How well can you identify patterns in this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,46
408,,2066,23,,1562246851978,71,33,male,NA,not at all,very much,images/stimuli/33.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,47
408,,2648,23,,1562246851978,71,5,male,NA,not at all,very much,images/stimuli/5.jpg,How well can you identify patterns in this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,48
408,,1838,23,,1562246851978,71,1,male,NA,not at all,very much,images/stimuli/1.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,49
408,,1820,23,,1562246851978,71,28,male,NA,not at all,very much,images/stimuli/28.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,50
408,,1859,23,,1562246851978,71,41,male,NA,not at all,very much,images/stimuli/41.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,51
408,,2003,23,,1562246851978,71,7,male,NA,not at all,very much,images/stimuli/7.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,52
408,,1779,23,,1562246851978,71,4,male,NA,not at all,very much,images/stimuli/4.jpg,How well can you identify patterns in this picture?,3,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,53
408,,1787,23,,1562246851978,71,42,male,NA,not at all,very much,images/stimuli/42.jpg,How well can you identify patterns in this picture?,7,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,54
408,,2360,23,,1562246851978,71,32,male,NA,not at all,very much,images/stimuli/32.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,55
408,,1906,23,,1562246851978,71,2,male,NA,not at all,very much,images/stimuli/2.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,56
408,,1711,23,,1562246851978,71,58,male,NA,not at all,very much,images/stimuli/58.jpg,How well can you identify patterns in this picture?,4,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,57
408,,2355,23,,1562246851978,71,24,male,NA,not at all,very much,images/stimuli/24.jpg,How well can you identify patterns in this picture?,5,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,58
408,,1822,23,,1562246851978,71,48,male,NA,not at all,very much,images/stimuli/48.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,59
408,,2019,23,,1562246851978,71,23,male,NA,not at all,very much,images/stimuli/23.jpg,How well can you identify patterns in this picture?,6,Thu Jul 04 2019 15:20:15 GMT+0200 (Mitteleuropäische Sommerzeit),1562246415121,7.28095,b2_exp,60
400,,22171,23,thanks moo,1562195314573,71,NA,divers,0,NA,NA,images/snellen/snellen.png,From which row on you can no longer recognize the letters completely? Only type in the number of the row:,11,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,test_snellen,1
400,,59591,23,thanks moo,1562195314573,71,40,divers,NA,very bad,very good,images/stimuli/40.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,1
400,,2128,23,thanks moo,1562195314573,71,41,divers,NA,very bad,very good,images/stimuli/41.jpg,How much do you like this picture?,4,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,2
400,,3173,23,thanks moo,1562195314573,71,56,divers,NA,very bad,very good,images/stimuli/56.jpg,How much do you like this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,3
400,,2268,23,thanks moo,1562195314573,71,51,divers,NA,very bad,very good,images/stimuli/51.jpg,How much do you like this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,4
400,,27096,23,thanks moo,1562195314573,71,6,divers,NA,very bad,very good,images/stimuli/6.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,5
400,,2139,23,thanks moo,1562195314573,71,8,divers,NA,very bad,very good,images/stimuli/8.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,6
400,,2349,23,thanks moo,1562195314573,71,31,divers,NA,very bad,very good,images/stimuli/31.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,7
400,,2467,23,thanks moo,1562195314573,71,15,divers,NA,very bad,very good,images/stimuli/15.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,8
400,,2288,23,thanks moo,1562195314573,71,22,divers,NA,very bad,very good,images/stimuli/22.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,9
400,,2446,23,thanks moo,1562195314573,71,48,divers,NA,very bad,very good,images/stimuli/48.jpg,How much do you like this picture?,4,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,10
400,,1957,23,thanks moo,1562195314573,71,27,divers,NA,very bad,very good,images/stimuli/27.jpg,How much do you like this picture?,2,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,11
400,,1773,23,thanks moo,1562195314573,71,28,divers,NA,very bad,very good,images/stimuli/28.jpg,How much do you like this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,12
400,,1870,23,thanks moo,1562195314573,71,23,divers,NA,very bad,very good,images/stimuli/23.jpg,How much do you like this picture?,4,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,13
400,,3463,23,thanks moo,1562195314573,71,59,divers,NA,very bad,very good,images/stimuli/59.jpg,How much do you like this picture?,2,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,14
400,,2308,23,thanks moo,1562195314573,71,43,divers,NA,very bad,very good,images/stimuli/43.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,15
400,,2169,23,thanks moo,1562195314573,71,53,divers,NA,very bad,very good,images/stimuli/53.jpg,How much do you like this picture?,4,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,16
400,,2049,23,thanks moo,1562195314573,71,5,divers,NA,very bad,very good,images/stimuli/5.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,17
400,,1770,23,thanks moo,1562195314573,71,38,divers,NA,very bad,very good,images/stimuli/38.jpg,How much do you like this picture?,4,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,18
400,,2318,23,thanks moo,1562195314573,71,45,divers,NA,very bad,very good,images/stimuli/45.jpg,How much do you like this picture?,2,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,19
400,,1680,23,thanks moo,1562195314573,71,33,divers,NA,very bad,very good,images/stimuli/33.jpg,How much do you like this picture?,3,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,20
400,,1990,23,thanks moo,1562195314573,71,50,divers,NA,very bad,very good,images/stimuli/50.jpg,How much do you like this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,21
400,,1988,23,thanks moo,1562195314573,71,36,divers,NA,very bad,very good,images/stimuli/36.jpg,How much do you like this picture?,4,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,22
400,,2010,23,thanks moo,1562195314573,71,34,divers,NA,very bad,very good,images/stimuli/34.jpg,How much do you like this picture?,1,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,23
400,,2438,23,thanks moo,1562195314573,71,10,divers,NA,very bad,very good,images/stimuli/10.jpg,How much do you like this picture?,3,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,24
400,,3262,23,thanks moo,1562195314573,71,42,divers,NA,very bad,very good,images/stimuli/42.jpg,How much do you like this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,25
400,,1850,23,thanks moo,1562195314573,71,19,divers,NA,very bad,very good,images/stimuli/19.jpg,How much do you like this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,26
400,,1710,23,thanks moo,1562195314573,71,37,divers,NA,very bad,very good,images/stimuli/37.jpg,How much do you like this picture?,3,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,27
400,,2159,23,thanks moo,1562195314573,71,54,divers,NA,very bad,very good,images/stimuli/54.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,28
400,,2376,23,thanks moo,1562195314573,71,30,divers,NA,very bad,very good,images/stimuli/30.jpg,How much do you like this picture?,3,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,29
400,,1740,23,thanks moo,1562195314573,71,18,divers,NA,very bad,very good,images/stimuli/18.jpg,How much do you like this picture?,1,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,30
400,,1951,23,thanks moo,1562195314573,71,55,divers,NA,very bad,very good,images/stimuli/55.jpg,How much do you like this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,31
400,,2207,23,thanks moo,1562195314573,71,47,divers,NA,very bad,very good,images/stimuli/47.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,32
400,,2227,23,thanks moo,1562195314573,71,58,divers,NA,very bad,very good,images/stimuli/58.jpg,How much do you like this picture?,3,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,33
400,,1790,23,thanks moo,1562195314573,71,20,divers,NA,very bad,very good,images/stimuli/20.jpg,How much do you like this picture?,4,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,34
400,,1753,23,thanks moo,1562195314573,71,16,divers,NA,very bad,very good,images/stimuli/16.jpg,How much do you like this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,35
400,,1869,23,thanks moo,1562195314573,71,14,divers,NA,very bad,very good,images/stimuli/14.jpg,How much do you like this picture?,1,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,36
400,,2389,23,thanks moo,1562195314573,71,44,divers,NA,very bad,very good,images/stimuli/44.jpg,How much do you like this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,37
400,,1939,23,thanks moo,1562195314573,71,32,divers,NA,very bad,very good,images/stimuli/32.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,38
400,,1761,23,thanks moo,1562195314573,71,21,divers,NA,very bad,very good,images/stimuli/21.jpg,How much do you like this picture?,4,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,39
400,,1650,23,thanks moo,1562195314573,71,25,divers,NA,very bad,very good,images/stimuli/25.jpg,How much do you like this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,40
400,,2340,23,thanks moo,1562195314573,71,2,divers,NA,very bad,very good,images/stimuli/2.jpg,How much do you like this picture?,2,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,41
400,,2208,23,thanks moo,1562195314573,71,12,divers,NA,very bad,very good,images/stimuli/12.jpg,How much do you like this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,42
400,,2149,23,thanks moo,1562195314573,71,11,divers,NA,very bad,very good,images/stimuli/11.jpg,How much do you like this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,43
400,,2477,23,thanks moo,1562195314573,71,35,divers,NA,very bad,very good,images/stimuli/35.jpg,How much do you like this picture?,1,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,44
400,,16452,23,thanks moo,1562195314573,71,60,divers,NA,very bad,very good,images/stimuli/60.jpg,How much do you like this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,45
400,,2856,23,thanks moo,1562195314573,71,49,divers,NA,very bad,very good,images/stimuli/49.jpg,How much do you like this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,46
400,,5342,23,thanks moo,1562195314573,71,9,divers,NA,very bad,very good,images/stimuli/9.jpg,How much do you like this picture?,2,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,47
400,,7395,23,thanks moo,1562195314573,71,4,divers,NA,very bad,very good,images/stimuli/4.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,48
400,,2417,23,thanks moo,1562195314573,71,1,divers,NA,very bad,very good,images/stimuli/1.jpg,How much do you like this picture?,1,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,49
400,,1663,23,thanks moo,1562195314573,71,17,divers,NA,very bad,very good,images/stimuli/17.jpg,How much do you like this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,50
400,,1572,23,thanks moo,1562195314573,71,26,divers,NA,very bad,very good,images/stimuli/26.jpg,How much do you like this picture?,3,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,51
400,,1949,23,thanks moo,1562195314573,71,24,divers,NA,very bad,very good,images/stimuli/24.jpg,How much do you like this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,52
400,,1593,23,thanks moo,1562195314573,71,57,divers,NA,very bad,very good,images/stimuli/57.jpg,How much do you like this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,53
400,,1839,23,thanks moo,1562195314573,71,3,divers,NA,very bad,very good,images/stimuli/3.jpg,How much do you like this picture?,2,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,54
400,,2250,23,thanks moo,1562195314573,71,7,divers,NA,very bad,very good,images/stimuli/7.jpg,How much do you like this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,55
400,,1780,23,thanks moo,1562195314573,71,29,divers,NA,very bad,very good,images/stimuli/29.jpg,How much do you like this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,56
400,,2275,23,thanks moo,1562195314573,71,13,divers,NA,very bad,very good,images/stimuli/13.jpg,How much do you like this picture?,3,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,57
400,,1912,23,thanks moo,1562195314573,71,46,divers,NA,very bad,very good,images/stimuli/46.jpg,How much do you like this picture?,1,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,58
400,,2280,23,thanks moo,1562195314573,71,52,divers,NA,very bad,very good,images/stimuli/52.jpg,How much do you like this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,59
400,,2158,23,thanks moo,1562195314573,71,39,divers,NA,very bad,very good,images/stimuli/39.jpg,How much do you like this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b1_exp,60
400,,7952,23,thanks moo,1562195314573,71,4,divers,NA,not at all,very much,images/stimuli/4.jpg,How well can you identify patterns in this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,1
400,,1591,23,thanks moo,1562195314573,71,17,divers,NA,not at all,very much,images/stimuli/17.jpg,How well can you identify patterns in this picture?,3,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,2
400,,1632,23,thanks moo,1562195314573,71,49,divers,NA,not at all,very much,images/stimuli/49.jpg,How well can you identify patterns in this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,3
400,,4656,23,thanks moo,1562195314573,71,5,divers,NA,not at all,very much,images/stimuli/5.jpg,How well can you identify patterns in this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,4
400,,1781,23,thanks moo,1562195314573,71,7,divers,NA,not at all,very much,images/stimuli/7.jpg,How well can you identify patterns in this picture?,2,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,5
400,,2368,23,thanks moo,1562195314573,71,33,divers,NA,not at all,very much,images/stimuli/33.jpg,How well can you identify patterns in this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,6
400,,1602,23,thanks moo,1562195314573,71,30,divers,NA,not at all,very much,images/stimuli/30.jpg,How well can you identify patterns in this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,7
400,,1951,23,thanks moo,1562195314573,71,9,divers,NA,not at all,very much,images/stimuli/9.jpg,How well can you identify patterns in this picture?,3,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,8
400,,1731,23,thanks moo,1562195314573,71,27,divers,NA,not at all,very much,images/stimuli/27.jpg,How well can you identify patterns in this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,9
400,,1841,23,thanks moo,1562195314573,71,37,divers,NA,not at all,very much,images/stimuli/37.jpg,How well can you identify patterns in this picture?,2,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,10
400,,1919,23,thanks moo,1562195314573,71,40,divers,NA,not at all,very much,images/stimuli/40.jpg,How well can you identify patterns in this picture?,3,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,11
400,,3631,23,thanks moo,1562195314573,71,36,divers,NA,not at all,very much,images/stimuli/36.jpg,How well can you identify patterns in this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,12
400,,1372,23,thanks moo,1562195314573,71,53,divers,NA,not at all,very much,images/stimuli/53.jpg,How well can you identify patterns in this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,13
400,,1293,23,thanks moo,1562195314573,71,32,divers,NA,not at all,very much,images/stimuli/32.jpg,How well can you identify patterns in this picture?,2,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,14
400,,1650,23,thanks moo,1562195314573,71,20,divers,NA,not at all,very much,images/stimuli/20.jpg,How well can you identify patterns in this picture?,4,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,15
400,,1533,23,thanks moo,1562195314573,71,46,divers,NA,not at all,very much,images/stimuli/46.jpg,How well can you identify patterns in this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,16
400,,1390,23,thanks moo,1562195314573,71,21,divers,NA,not at all,very much,images/stimuli/21.jpg,How well can you identify patterns in this picture?,1,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,17
400,,1293,23,thanks moo,1562195314573,71,35,divers,NA,not at all,very much,images/stimuli/35.jpg,How well can you identify patterns in this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,18
400,,1312,23,thanks moo,1562195314573,71,41,divers,NA,not at all,very much,images/stimuli/41.jpg,How well can you identify patterns in this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,19
400,,786,23,thanks moo,1562195314573,71,19,divers,NA,not at all,very much,images/stimuli/19.jpg,How well can you identify patterns in this picture?,4,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,20
400,,1130,23,thanks moo,1562195314573,71,15,divers,NA,not at all,very much,images/stimuli/15.jpg,How well can you identify patterns in this picture?,2,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,21
400,,1236,23,thanks moo,1562195314573,71,18,divers,NA,not at all,very much,images/stimuli/18.jpg,How well can you identify patterns in this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,22
400,,1414,23,thanks moo,1562195314573,71,24,divers,NA,not at all,very much,images/stimuli/24.jpg,How well can you identify patterns in this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,23
400,,1511,23,thanks moo,1562195314573,71,60,divers,NA,not at all,very much,images/stimuli/60.jpg,How well can you identify patterns in this picture?,6,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,24
400,,1284,23,thanks moo,1562195314573,71,23,divers,NA,not at all,very much,images/stimuli/23.jpg,How well can you identify patterns in this picture?,1,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,25
400,,773,23,thanks moo,1562195314573,71,44,divers,NA,not at all,very much,images/stimuli/44.jpg,How well can you identify patterns in this picture?,3,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,26
400,,9,23,thanks moo,1562195314573,71,1,divers,NA,not at all,very much,images/stimuli/1.jpg,How well can you identify patterns in this picture?,3,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,27
400,,1353,23,thanks moo,1562195314573,71,50,divers,NA,not at all,very much,images/stimuli/50.jpg,How well can you identify patterns in this picture?,4,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,28
400,,1701,23,thanks moo,1562195314573,71,6,divers,NA,not at all,very much,images/stimuli/6.jpg,How well can you identify patterns in this picture?,7,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,29
400,,1335613,23,thanks moo,1562195314573,71,31,divers,NA,not at all,very much,images/stimuli/31.jpg,How well can you identify patterns in this picture?,5,Wed Jul 03 2019 18:38:25 GMT-0400 (Nordamerikanische Ostküsten-Sommerzeit),1562193505114,30.15765,b2_exp,30
